CROP_NAME,date,term
CitrusSubtropic,2008-01-01,0.0
CitrusSubtropic,2009-01-01,0.0
CitrusSubtropic,2010-01-01,0.0
CitrusSubtropic,2011-01-01,0.0
CitrusSubtropic,2012-01-01,0.0
CitrusSubtropic,2013-01-01,0.0
CitrusSubtropic,2014-01-01,0.0
CitrusSubtropic,2015-01-01,0.0
CitrusSubtropic,2016-01-01,0.0
CitrusSubtropic,2017-01-01,0.0
CitrusSubtropic,2018-01-01,0.0
DeciduousFruits,1970-01-01,2.194487437622585
DeciduousFruits,1971-01-01,2.2058722288089796
DeciduousFruits,1972-01-01,2.1358410649232655
DeciduousFruits,1973-01-01,2.174283147172245
DeciduousFruits,1974-01-01,2.12254347622449
DeciduousFruits,1975-01-01,2.1958728799964624
DeciduousFruits,1976-01-01,2.0651028691197277
DeciduousFruits,1977-01-01,2.0243529336892516
DeciduousFruits,1978-01-01,2.1813432560465307
DeciduousFruits,1979-01-01,2.336756108692881
DeciduousFruits,1980-01-01,2.2302478544718642
DeciduousFruits,1981-01-01,2.303601593894915
DeciduousFruits,1982-01-01,2.169277618218644
DeciduousFruits,1983-01-01,2.178641662581356
DeciduousFruits,1984-01-01,2.2959946875413557
DeciduousFruits,1985-01-01,2.235308901392881
DeciduousFruits,1986-01-01,1.9097482944608335
DeciduousFruits,1987-01-01,2.107630989765
DeciduousFruits,1988-01-01,2.0380512598041665
DeciduousFruits,1989-01-01,1.92156556665
DeciduousFruits,1990-01-01,1.9136964900466666
DeciduousFruits,1991-01-01,2.039626580336667
DeciduousFruits,1992-01-01,2.0672803109275
DeciduousFruits,1993-01-01,2.1398631622236364
DeciduousFruits,1994-01-01,2.1905875246163635
DeciduousFruits,1995-01-01,2.097761840619091
DeciduousFruits,1996-01-01,2.146261081767273
DeciduousFruits,1997-01-01,2.16906405962
DeciduousFruits,1998-01-01,2.09301178555
DeciduousFruits,1999-01-01,2.22316919449
DeciduousFruits,2000-01-01,2.19977148458
DeciduousFruits,2001-01-01,2.29982507374
DeciduousFruits,2002-01-01,2.25088744306
DeciduousFruits,2003-01-01,2.25987132068
DeciduousFruits,2004-01-01,2.35555508524
DeciduousFruits,2005-01-01,2.03671446362
DeciduousFruits,2006-01-01,2.2971242062
DeciduousFruits,2007-01-01,2.2924097482342
DeciduousFruits,2008-01-01,2.32201624242
DeciduousFruits,2009-01-01,2.2077329696708
DeciduousFruits,2010-01-01,2.16947797022
DeciduousFruits,2011-01-01,1.97019376756
DeciduousFruits,2012-01-01,2.275954283034286
DeciduousFruits,2013-01-01,2.177324679262857
DeciduousFruits,2014-01-01,2.182674324182857
DeciduousFruits,2015-01-01,2.14274322788
DeciduousFruits,2016-01-01,2.2125535362399997
DeciduousFruits,2017-01-01,2.19946023608
DeciduousFruits,2018-01-01,2.1929623661052
FieldCrop,1970-01-01,2.9517677346331035
FieldCrop,1971-01-01,2.950025509441655
FieldCrop,1972-01-01,2.91730130362
FieldCrop,1973-01-01,3.0039075320696553
FieldCrop,1974-01-01,2.8413213234468966
FieldCrop,1975-01-01,2.920456345588965
FieldCrop,1976-01-01,2.835979839237931
FieldCrop,1977-01-01,2.8954338157165513
FieldCrop,1978-01-01,2.9383579576606897
FieldCrop,1979-01-01,3.0844680990683333
FieldCrop,1980-01-01,2.953322427030556
FieldCrop,1981-01-01,3.114815548978889
FieldCrop,1982-01-01,2.842620141415
FieldCrop,1983-01-01,2.8972468456733336
FieldCrop,1984-01-01,3.0173156432983332
FieldCrop,1985-01-01,3.041685576802222
FieldCrop,1986-01-01,3.04089651492
FieldCrop,1987-01-01,3.1988812379454545
FieldCrop,1988-01-01,3.1488243674436363
FieldCrop,1989-01-01,3.0815631506109087
FieldCrop,1990-01-01,3.10857307232
FieldCrop,1991-01-01,3.1074491846727272
FieldCrop,1992-01-01,3.1344881663527273
FieldCrop,1993-01-01,3.0694865195854546
FieldCrop,1994-01-01,3.0765070531352725
FieldCrop,1995-01-01,3.0290819194836365
FieldCrop,1996-01-01,3.105732347589091
FieldCrop,1997-01-01,3.0624416518654547
FieldCrop,1998-01-01,2.981081545298182
FieldCrop,1999-01-01,2.7224911240572
FieldCrop,2000-01-01,2.6809917702204
FieldCrop,2001-01-01,2.77161763904
FieldCrop,2002-01-01,2.7915256304611997
FieldCrop,2003-01-01,2.7774773454000004
FieldCrop,2004-01-01,2.82978964828
FieldCrop,2005-01-01,2.59529715064
FieldCrop,2006-01-01,2.80622900408
FieldCrop,2007-01-01,2.7796263336131997
FieldCrop,2008-01-01,2.80511879139
FieldCrop,2009-01-01,2.72248967876
FieldCrop,2010-01-01,2.6625317803599997
FieldCrop,2011-01-01,2.47739923372
FieldCrop,2012-01-01,3.0765354332573334
FieldCrop,2013-01-01,3.0305419033933334
FieldCrop,2014-01-01,3.052266282626296
FieldCrop,2015-01-01,3.07002641237037
FieldCrop,2016-01-01,3.0285147247797646
FieldCrop,2017-01-01,2.9814651606574545
FieldCrop,2018-01-01,2.9967187847820607
GrainHayCrops,1970-01-01,2.4813708956879412
GrainHayCrops,1971-01-01,2.442094838106934
GrainHayCrops,1972-01-01,2.6524162397302886
GrainHayCrops,1973-01-01,2.47506204400978
GrainHayCrops,1974-01-01,2.0597857010008997
GrainHayCrops,1975-01-01,2.0727833528462787
GrainHayCrops,1976-01-01,2.4794598220051833
GrainHayCrops,1977-01-01,2.5398706505903372
GrainHayCrops,1978-01-01,2.107766062200489
GrainHayCrops,1979-01-01,2.585988625657895
GrainHayCrops,1980-01-01,2.453217541008772
GrainHayCrops,1981-01-01,2.6139500589383773
GrainHayCrops,1982-01-01,1.7415335006285086
GrainHayCrops,1983-01-01,1.8243612686403508
GrainHayCrops,1984-01-01,2.69751524098568
GrainHayCrops,1985-01-01,2.4295160395014914
GrainHayCrops,1986-01-01,2.0485574417060475
GrainHayCrops,1987-01-01,2.6675797778951797
GrainHayCrops,1988-01-01,2.756353558983348
GrainHayCrops,1989-01-01,2.272560383599001
GrainHayCrops,1990-01-01,2.476826058806363
GrainHayCrops,1991-01-01,2.2547735980372305
GrainHayCrops,1992-01-01,2.3946156336546887
GrainHayCrops,1993-01-01,2.3781672974687136
GrainHayCrops,1994-01-01,2.556135677742862
GrainHayCrops,1995-01-01,2.1097577495260498
GrainHayCrops,1996-01-01,2.252171339902483
GrainHayCrops,1997-01-01,2.8007279951241535
GrainHayCrops,1998-01-01,1.9950696653724604
GrainHayCrops,1999-01-01,2.217849330868763
GrainHayCrops,2000-01-01,2.314040093542018
GrainHayCrops,2001-01-01,2.5280500703793383
GrainHayCrops,2002-01-01,2.515889582168786
GrainHayCrops,2003-01-01,2.2257363616037655
GrainHayCrops,2004-01-01,2.7971138532403965
GrainHayCrops,2005-01-01,1.8448191364175206
GrainHayCrops,2006-01-01,1.732955418455835
GrainHayCrops,2007-01-01,2.6314919734436364
GrainHayCrops,2008-01-01,2.6578616178512395
GrainHayCrops,2009-01-01,2.4509687537801983
GrainHayCrops,2010-01-01,2.016856361322314
GrainHayCrops,2011-01-01,1.835520318677686
GrainHayCrops,2012-01-01,2.1946022383139754
GrainHayCrops,2013-01-01,2.723985248058746
GrainHayCrops,2014-01-01,2.5358857128235206
GrainHayCrops,2015-01-01,2.8399030469650417
GrainHayCrops,2016-01-01,2.447427473828682
GrainHayCrops,2017-01-01,2.251541133788914
GrainHayCrops,2018-01-01,2.273521217089233
Idle,1970-01-01,0.0
Idle,1971-01-01,0.0
Idle,1972-01-01,0.0
Idle,1973-01-01,0.0
Idle,1974-01-01,0.0
Idle,1975-01-01,0.0
Idle,1976-01-01,0.0
Idle,1977-01-01,0.0
Idle,1978-01-01,0.0
Idle,1979-01-01,0.0
Idle,1980-01-01,0.0
Idle,1981-01-01,0.0
Idle,1982-01-01,0.0
Idle,1983-01-01,0.0
Idle,1984-01-01,0.0
Idle,1985-01-01,0.0
Idle,1986-01-01,0.0
Idle,1987-01-01,0.0
Idle,1988-01-01,0.0
Idle,1989-01-01,0.0
Idle,1990-01-01,0.0
Idle,1991-01-01,0.0
Idle,1992-01-01,0.0
Idle,1993-01-01,0.0
Idle,1994-01-01,0.0
Idle,1995-01-01,0.0
Idle,1996-01-01,0.0
Idle,1997-01-01,0.0
Idle,1998-01-01,0.0
Idle,1999-01-01,0.0
Idle,2000-01-01,0.0
Idle,2001-01-01,0.0
Idle,2002-01-01,0.0
Idle,2003-01-01,0.0
Idle,2004-01-01,0.0
Idle,2005-01-01,0.0
Idle,2006-01-01,0.0
Idle,2007-01-01,0.0
Idle,2008-01-01,0.0
Idle,2009-01-01,0.0
Idle,2010-01-01,0.0
Idle,2011-01-01,0.0
Idle,2012-01-01,0.0
Idle,2013-01-01,0.0
Idle,2014-01-01,0.0
Idle,2015-01-01,0.0
Idle,2016-01-01,0.0
Idle,2017-01-01,0.0
Idle,2018-01-01,0.0
NativeVegetation,1970-01-01,0.0
NativeVegetation,1971-01-01,0.0
NativeVegetation,1972-01-01,0.0
NativeVegetation,1973-01-01,0.0
NativeVegetation,1974-01-01,0.0
NativeVegetation,1975-01-01,0.0
NativeVegetation,1976-01-01,0.0
NativeVegetation,1977-01-01,0.0
NativeVegetation,1978-01-01,0.0
NativeVegetation,1979-01-01,0.0
NativeVegetation,1980-01-01,0.0
NativeVegetation,1981-01-01,0.0
NativeVegetation,1982-01-01,0.0
NativeVegetation,1983-01-01,0.0
NativeVegetation,1984-01-01,0.0
NativeVegetation,1985-01-01,0.0
NativeVegetation,1986-01-01,0.0
NativeVegetation,1987-01-01,0.0
NativeVegetation,1988-01-01,0.0
NativeVegetation,1989-01-01,0.0
NativeVegetation,1990-01-01,0.0
NativeVegetation,1991-01-01,0.0
NativeVegetation,1992-01-01,0.0
NativeVegetation,1993-01-01,0.0
NativeVegetation,1994-01-01,0.0
NativeVegetation,1995-01-01,0.0
NativeVegetation,1996-01-01,0.0
NativeVegetation,1997-01-01,0.0
NativeVegetation,1998-01-01,0.0
NativeVegetation,1999-01-01,0.0
NativeVegetation,2000-01-01,0.0
NativeVegetation,2001-01-01,0.0
NativeVegetation,2002-01-01,0.0
NativeVegetation,2003-01-01,0.0
NativeVegetation,2004-01-01,0.0
NativeVegetation,2005-01-01,0.0
NativeVegetation,2006-01-01,0.0
NativeVegetation,2007-01-01,0.0
NativeVegetation,2008-01-01,0.0
NativeVegetation,2009-01-01,0.0
NativeVegetation,2010-01-01,0.0
NativeVegetation,2011-01-01,0.0
NativeVegetation,2012-01-01,0.0
NativeVegetation,2013-01-01,0.0
NativeVegetation,2014-01-01,0.0
NativeVegetation,2015-01-01,0.0
NativeVegetation,2016-01-01,0.0
NativeVegetation,2017-01-01,0.0
NativeVegetation,2018-01-01,0.0
Pasture,1970-01-01,5.9627166105975
Pasture,1971-01-01,6.766947417958572
Pasture,1972-01-01,6.8905991563096425
Pasture,1973-01-01,6.7187442044235715
Pasture,1974-01-01,6.425419127323571
Pasture,1975-01-01,6.702785347639286
Pasture,1976-01-01,6.706310403908572
Pasture,1977-01-01,6.858827847071072
Pasture,1978-01-01,6.558759015339286
Pasture,1979-01-01,7.344871658262667
Pasture,1980-01-01,6.807052502884
Pasture,1981-01-01,7.522072041778666
Pasture,1982-01-01,6.245774601063555
Pasture,1983-01-01,6.346247979463556
Pasture,1984-01-01,7.4480050786093335
Pasture,1985-01-01,7.059439267564445
Pasture,1986-01-01,6.718529328835152
Pasture,1987-01-01,7.346197375222222
Pasture,1988-01-01,7.23818910934707
Pasture,1989-01-01,6.928596198471111
Pasture,1990-01-01,6.956204794975758
Pasture,1991-01-01,7.135867712481616
Pasture,1992-01-01,6.985228491901818
Pasture,1993-01-01,6.966920905334583
Pasture,1994-01-01,7.146819272721666
Pasture,1995-01-01,6.841306706837083
Pasture,1996-01-01,6.911281061716667
Pasture,1997-01-01,7.441877582251666
Pasture,1998-01-01,6.526427867988334
Pasture,1999-01-01,6.748846497429
Pasture,2000-01-01,6.8807260603869995
Pasture,2001-01-01,7.113279736723
Pasture,2002-01-01,7.112755931801951
Pasture,2003-01-01,6.703512750477073
Pasture,2004-01-01,7.429054244022001
Pasture,2005-01-01,6.075748667689
Pasture,2006-01-01,6.418999393032
Pasture,2007-01-01,7.268874168112
Pasture,2008-01-01,7.343927474839
Pasture,2009-01-01,7.035110602437
Pasture,2010-01-01,6.215230430606
Pasture,2011-01-01,6.236092341601
Pasture,2012-01-01,7.002394176656
Pasture,2013-01-01,7.381256956213715
Pasture,2014-01-01,7.314707211021714
Pasture,2015-01-01,7.45000645256
Pasture,2016-01-01,7.349056556320589
Pasture,2017-01-01,6.698021803823529
Pasture,2018-01-01,7.088061731085883
SemiAgricultural,1970-01-01,0.0
SemiAgricultural,1971-01-01,0.0
SemiAgricultural,1972-01-01,0.0
SemiAgricultural,1973-01-01,0.0
SemiAgricultural,1974-01-01,0.0
SemiAgricultural,1975-01-01,0.0
SemiAgricultural,1976-01-01,0.0
SemiAgricultural,1977-01-01,0.0
SemiAgricultural,1978-01-01,0.0
SemiAgricultural,1979-01-01,0.0
SemiAgricultural,1980-01-01,0.0
SemiAgricultural,1981-01-01,0.0
SemiAgricultural,1982-01-01,0.0
SemiAgricultural,1983-01-01,0.0
SemiAgricultural,1984-01-01,0.0
SemiAgricultural,1985-01-01,0.0
SemiAgricultural,1986-01-01,0.0
SemiAgricultural,1987-01-01,0.0
SemiAgricultural,1988-01-01,0.0
SemiAgricultural,1989-01-01,0.0
SemiAgricultural,1990-01-01,0.0
SemiAgricultural,1991-01-01,0.0
SemiAgricultural,1992-01-01,0.0
SemiAgricultural,1993-01-01,0.0
SemiAgricultural,1994-01-01,0.0
SemiAgricultural,1995-01-01,0.0
SemiAgricultural,1996-01-01,0.0
SemiAgricultural,1997-01-01,0.0
SemiAgricultural,1998-01-01,0.0
SemiAgricultural,1999-01-01,0.0
SemiAgricultural,2000-01-01,0.0
SemiAgricultural,2001-01-01,0.0
SemiAgricultural,2002-01-01,0.0
SemiAgricultural,2003-01-01,0.0
SemiAgricultural,2004-01-01,0.0
SemiAgricultural,2005-01-01,0.0
SemiAgricultural,2006-01-01,0.0
SemiAgricultural,2007-01-01,0.0
SemiAgricultural,2008-01-01,0.0
SemiAgricultural,2009-01-01,0.0
SemiAgricultural,2010-01-01,0.0
SemiAgricultural,2011-01-01,0.0
SemiAgricultural,2012-01-01,0.0
SemiAgricultural,2013-01-01,0.0
SemiAgricultural,2014-01-01,0.0
SemiAgricultural,2015-01-01,0.0
SemiAgricultural,2016-01-01,0.0
SemiAgricultural,2017-01-01,0.0
SemiAgricultural,2018-01-01,0.0
SemiPaved,1970-01-01,0.0
SemiPaved,1971-01-01,0.0
SemiPaved,1972-01-01,0.0
SemiPaved,1973-01-01,0.0
SemiPaved,1974-01-01,0.0
SemiPaved,1975-01-01,0.0
SemiPaved,1976-01-01,0.0
SemiPaved,1977-01-01,0.0
SemiPaved,1978-01-01,0.0
SemiPaved,1979-01-01,0.0
SemiPaved,1980-01-01,0.0
SemiPaved,1981-01-01,0.0
SemiPaved,1982-01-01,0.0
SemiPaved,1983-01-01,0.0
SemiPaved,1984-01-01,0.0
SemiPaved,1985-01-01,0.0
SemiPaved,1986-01-01,0.0
SemiPaved,1987-01-01,0.0
SemiPaved,1988-01-01,0.0
SemiPaved,1989-01-01,0.0
SemiPaved,1990-01-01,0.0
SemiPaved,1991-01-01,0.0
SemiPaved,1992-01-01,0.0
SemiPaved,1993-01-01,0.0
SemiPaved,1994-01-01,0.0
SemiPaved,1995-01-01,0.0
SemiPaved,1996-01-01,0.0
SemiPaved,1997-01-01,0.0
SemiPaved,1998-01-01,0.0
SemiPaved,1999-01-01,0.0
SemiPaved,2000-01-01,0.0
SemiPaved,2001-01-01,0.0
SemiPaved,2002-01-01,0.0
SemiPaved,2003-01-01,0.0
SemiPaved,2004-01-01,0.0
SemiPaved,2005-01-01,0.0
SemiPaved,2006-01-01,0.0
SemiPaved,2007-01-01,0.0
SemiPaved,2008-01-01,0.0
SemiPaved,2009-01-01,0.0
SemiPaved,2010-01-01,0.0
SemiPaved,2011-01-01,0.0
SemiPaved,2012-01-01,0.0
SemiPaved,2013-01-01,0.0
SemiPaved,2014-01-01,0.0
SemiPaved,2015-01-01,0.0
SemiPaved,2016-01-01,0.0
SemiPaved,2017-01-01,0.0
SemiPaved,2018-01-01,0.0
TruckNursery,1970-01-01,1.63584066188
TruckNursery,1971-01-01,1.70771391228
TruckNursery,1972-01-01,1.6855515966799999
TruckNursery,1973-01-01,1.71248236928
TruckNursery,1974-01-01,1.58287119504
TruckNursery,1975-01-01,1.65587666398
TruckNursery,1976-01-01,1.5991290983600002
TruckNursery,1977-01-01,1.7105887913000002
TruckNursery,1978-01-01,1.7073945175
TruckNursery,1979-01-01,1.73351400526
TruckNursery,1980-01-01,1.6595582932
TruckNursery,1981-01-01,1.7534970310400002
TruckNursery,1982-01-01,1.6838765254799999
TruckNursery,1983-01-01,1.6695139380800001
TruckNursery,1984-01-01,1.6749530999
TruckNursery,1985-01-01,1.7241151109200001
TruckNursery,1986-01-01,1.8550223984571428
TruckNursery,1987-01-01,1.8322884372571429
TruckNursery,1988-01-01,1.826818680142857
TruckNursery,1989-01-01,1.83188295256
TruckNursery,1990-01-01,1.8700768613657144
TruckNursery,1991-01-01,1.7531193561371428
TruckNursery,1992-01-01,1.7495011035999999
TruckNursery,1993-01-01,1.7657608803066667
TruckNursery,1994-01-01,1.8559288175866664
TruckNursery,1995-01-01,1.7792835412066668
TruckNursery,1996-01-01,1.8974523209666667
TruckNursery,1997-01-01,1.7528460206733334
TruckNursery,1998-01-01,1.8656592307466666
TruckNursery,1999-01-01,1.9542258807000001
TruckNursery,2000-01-01,1.93237318648
TruckNursery,2001-01-01,1.95872034317
TruckNursery,2002-01-01,1.7124025119466668
TruckNursery,2003-01-01,1.7149760622533332
TruckNursery,2004-01-01,1.7108998351733335
TruckNursery,2005-01-01,1.6080971063733331
TruckNursery,2006-01-01,1.72552309296
TruckNursery,2007-01-01,1.7056689136133334
TruckNursery,2008-01-01,1.7165618009199999
TruckNursery,2009-01-01,1.68449663104
TruckNursery,2010-01-01,1.6737758731599999
TruckNursery,2011-01-01,1.3966313625866666
TruckNursery,2012-01-01,1.6855458293905883
TruckNursery,2013-01-01,1.608621829755294
TruckNursery,2014-01-01,1.7122509631333331
TruckNursery,2015-01-01,1.6992180121660607
TruckNursery,2016-01-01,0.85498610201
TruckNursery,2017-01-01,0.8517892608
TruckNursery,2018-01-01,0.854514952325
Turf,1970-01-01,0.0
Turf,1971-01-01,0.0
Turf,1972-01-01,0.0
Turf,1973-01-01,0.0
Turf,1974-01-01,0.0
Turf,1975-01-01,0.0
Turf,1976-01-01,0.0
Turf,1977-01-01,0.0
Turf,1978-01-01,0.0
Turf,1979-01-01,0.48162806344799997
Turf,1980-01-01,0.4600946773108572
Turf,1981-01-01,0.4911096932
Turf,1982-01-01,0.44651633502628574
Turf,1983-01-01,0.44442003782057143
Turf,1984-01-01,0.48706431275885714
Turf,1985-01-01,0.4743193215577143
Turf,1986-01-01,0.4597835078365957
Turf,1987-01-01,0.4825409464902128
Turf,1988-01-01,0.47609676118723404
Turf,1989-01-01,0.4673406779395745
Turf,1990-01-01,0.43517320630297873
Turf,1991-01-01,0.46560567063063835
Turf,1992-01-01,0.4643562303889362
Turf,1993-01-01,0.44135826125768507
Turf,1994-01-01,0.46260021695659576
Turf,1995-01-01,0.43735666054723404
Turf,1996-01-01,0.43878880996340425
Turf,1997-01-01,0.4724574141855319
Turf,1998-01-01,0.41466781637276595
Turf,1999-01-01,0.4559292713345724
Turf,2000-01-01,0.44763996882689655
Turf,2001-01-01,0.47095112609793105
Turf,2002-01-01,0.4629348131813793
Turf,2003-01-01,0.4481570826310345
Turf,2004-01-01,0.48648421258
Turf,2005-01-01,0.3950278286668965
Turf,2006-01-01,0.44826604076413795
Turf,2007-01-01,0.47873520581931034
Turf,2008-01-01,0.4813239388406897
Turf,2009-01-01,0.4502239397365517
Turf,2010-01-01,0.4147994126186207
Turf,2011-01-01,0.40051329901448274
Turf,2012-01-01,0.45799123381313434
Turf,2013-01-01,0.46816402757492537
Turf,2014-01-01,0.4797590555235821
Turf,2015-01-01,0.4854899058620895
Turf,2016-01-01,0.47311491862925376
Turf,2017-01-01,0.45665050247880595
Turf,2018-01-01,0.46965624103761194
Vineyard,1970-01-01,1.2426023648464934
Vineyard,1971-01-01,1.2513448932052813
Vineyard,1972-01-01,1.2302006073369698
Vineyard,1973-01-01,1.2591541603596537
Vineyard,1974-01-01,1.2265547658698701
Vineyard,1975-01-01,1.256257114162511
Vineyard,1976-01-01,1.2159747789548918
Vineyard,1977-01-01,1.1717410873371428
Vineyard,1978-01-01,1.2544327988543724
Vineyard,1979-01-01,1.274919071957672
Vineyard,1980-01-01,1.2436591354497355
Vineyard,1981-01-01,1.2841408205973546
Vineyard,1982-01-01,1.2253520463174603
Vineyard,1983-01-01,1.228529647994709
Vineyard,1984-01-01,1.2829515164021164
Vineyard,1985-01-01,1.2626888873793651
Vineyard,1986-01-01,1.2347355834661946
Vineyard,1987-01-01,1.3120711897345134
Vineyard,1988-01-01,1.2823748545132743
Vineyard,1989-01-01,1.231547021461593
Vineyard,1990-01-01,1.168782263688177
Vineyard,1991-01-01,1.273119624778761
Vineyard,1992-01-01,1.302103089557522
Vineyard,1993-01-01,1.2268586327427358
Vineyard,1994-01-01,1.24947629794472
Vineyard,1995-01-01,1.20010051481219
Vineyard,1996-01-01,1.1817213592699929
Vineyard,1997-01-01,1.2621938999291282
Vineyard,1998-01-01,1.1325900486120482
Vineyard,1999-01-01,1.2921039464444446
Vineyard,2000-01-01,1.2370130809130646
Vineyard,2001-01-01,1.307997479164643
Vineyard,2002-01-01,1.269113546716698
Vineyard,2003-01-01,1.2595160885553471
Vineyard,2004-01-01,1.3145944063432835
Vineyard,2005-01-01,1.1089730785254106
Vineyard,2006-01-01,1.300360025
Vineyard,2007-01-01,1.2937896548507464
Vineyard,2008-01-01,1.3079911438432834
Vineyard,2009-01-01,1.2291887692164178
Vineyard,2010-01-01,1.211073730597015
Vineyard,2011-01-01,1.113998649067164
Vineyard,2012-01-01,1.297055958124112
Vineyard,2013-01-01,1.254320297299858
Vineyard,2014-01-01,1.2886932954985755
Vineyard,2015-01-01,1.308746620854701
Vineyard,2016-01-01,0.959283172815534
Vineyard,2017-01-01,0.9810645202265372
Vineyard,2018-01-01,0.9694026181229772
Walnuts,1970-01-01,4.936793522117242
Walnuts,1971-01-01,5.057852607798621
Walnuts,1972-01-01,5.1064932490717245
Walnuts,1973-01-01,4.94369686096138
Walnuts,1974-01-01,4.836493038382069
Walnuts,1975-01-01,5.077537308576552
Walnuts,1976-01-01,4.729630966964138
Walnuts,1977-01-01,5.074786025416552
Walnuts,1978-01-01,4.993649470902069
Walnuts,1979-01-01,4.596527532601481
Walnuts,1980-01-01,4.162398150792592
Walnuts,1981-01-01,4.6759650658866665
Walnuts,1982-01-01,3.962350216188148
Walnuts,1983-01-01,4.017381932075556
Walnuts,1984-01-01,4.549343867948148
Walnuts,1985-01-01,4.381900743954074
Walnuts,1986-01-01,4.689356487329825
Walnuts,1987-01-01,5.107583486974035
Walnuts,1988-01-01,4.86681623399579
Walnuts,1989-01-01,4.801168396415439
Walnuts,1990-01-01,4.532437779905264
Walnuts,1991-01-01,4.970499475609825
Walnuts,1992-01-01,4.837502651086316
Walnuts,1993-01-01,4.557030351694902
Walnuts,1994-01-01,4.809041327865883
Walnuts,1995-01-01,4.667332587355294
Walnuts,1996-01-01,4.704522698539828
Walnuts,1997-01-01,4.857989285988236
Walnuts,1998-01-01,4.465488346283718
Walnuts,1999-01-01,4.876509033365455
Walnuts,2000-01-01,4.52358723462
Walnuts,2001-01-01,4.537557042652
Walnuts,2002-01-01,4.73387838398314
Walnuts,2003-01-01,4.5263974064213
Walnuts,2004-01-01,4.92335270475
Walnuts,2005-01-01,4.005911916998
Walnuts,2006-01-01,4.4915718575572
Walnuts,2007-01-01,4.751225580172
Walnuts,2008-01-01,4.735544140094
Walnuts,2009-01-01,4.60973320852924
Walnuts,2010-01-01,4.011227941012
Walnuts,2011-01-01,4.10273809232
Walnuts,2012-01-01,4.877832009490667
Walnuts,2013-01-01,4.9256335769626665
Walnuts,2014-01-01,5.575807692844
Walnuts,2015-01-01,5.6567932085878
Walnuts,2016-01-01,5.4025551051852
Walnuts,2017-01-01,4.91380412772
